년,월,업종코드,업종명,가맹점 수
2021,8,6504,타이어판매점,109
2021,8,6601,주유소,234
2021,8,6602,주유소(LPG),47
2021,8,6603,기타연료판매,73
2021,8,6701,주차장.폐차장,157
2021,8,6702,세차장,213
2021,8,6703,차량견인서비스,4
2021,8,7101,유치원,26
2021,8,7103,대학교.대학원,2
2021,8,7201,"입시학원,보습학원",860
2021,8,7202,외국어학원,200
2021,8,7204,무술도장 등(학원),400
2021,8,7205,예체능계열학원,565
2021,8,7210,자동차운전학원,10
2021,8,7211,기술.직업훈련학원,93
2021,8,7213,기타교육.교습.학원,1625
2021,8,7301,요양.보육.복지시설,69
2021,8,7303,교육및교구,31
2021,8,8101,서적(출판),215
2021,8,8102,"문구,사무용품",277
2021,8,8103,비디오.음반,3
2021,8,8104,악기판매점,38
2021,8,8105,"기타레저,스포츠용품",219
2021,8,8106,자전거,85
2021,8,8107,카메라.캠코더,5
2021,8,8109,예술품.골동품,13
2021,8,8110,화원.화초,542
2021,8,8111,"애완동물,용품(수족관)",283
2021,8,8112,기타상품판매점,375
2021,8,8113,사진관.현상소,208
2021,8,8114,점술업,5
2021,8,8115,동물병원,99
2021,8,8117,완구,30
2021,8,8119,화방.표구점,9
2021,8,8120,민예품.공예품,75
2021,8,8121,전문스포츠용품점,149
2021,8,8202,기타오락.휴식시설,84
2021,8,8203,영화.공연장,6
2021,8,8302,골프장,4
2021,8,8305,헬스클럽,186
2021,8,8308,당구장,277
2021,8,8309,골프연습장,200
2021,8,8310,기타취미.레저.스포츠,449
2021,8,8401,오락실/PC방,183
2021,8,8402,노래방,163
2021,8,8405,사우나.목욕탕.찜질방,51
2021,8,8406,기타대인서비스,43
2021,8,8501,기타요금,5
2021,8,8503,종합레저타운,10
2021,8,8603,안마시술소,3
2021,8,9207,공공편의서비스,64
2021,8,9301,이사/화물운송업,13
2021,8,9303,택배서비스,19
2021,8,9305,기타운송기구,4
2021,8,9306,창고보관업,6
2021,8,9402,판촉물.인쇄.복사,133
2021,8,9407,기계.장비(기타),39
2021,8,9502,법무전문서비스,20
2021,8,9503,세무전문서비스,7
2021,8,9504,광고기획.대행업,20
2021,8,9511,기타전문서비스,50
2021,8,9602,기타서비스,441
2021,8,1104,아동.유아복,49
2021,8,1106,일반의류,1370
2021,8,1101,양복점.한복점,67
2021,9,8401,오락실/PC방,184
2021,9,9906,종교시설 기부,13
2021,9,9801,각종단체회비,15
2021,9,9407,기계.장비(기타),39
2021,9,9402,판촉물.인쇄.복사,163
2021,9,9306,창고보관업,6
2021,9,9305,기타운송기구,6
2021,9,9303,택배서비스,22
2021,9,9301,이사/화물운송업,14
2021,9,9602,기타서비스,466
2021,9,9511,기타전문서비스,53
2021,9,9504,광고기획.대행업,21
2021,9,9503,세무전문서비스,5
2021,9,1101,양복점.한복점,75
2021,9,1104,아동.유아복,53
2021,9,1106,일반의류,1521
2021,9,8402,노래방,521
2021,9,8405,사우나.목욕탕.찜질방,56
2021,9,8406,기타대인서비스,49
2021,9,8501,기타요금,5
2021,9,8503,종합레저타운,10
2021,9,8603,안마시술소,4
2021,9,1107,스포츠용품점,99
2021,9,1108,모피.무스탕,1
2021,9,1110,내의류,141
2021,9,1111,교복,22
2021,9,1112,의류관련(기타),10
2021,9,1201,커튼.카펫.수건,141
2021,9,1202,침구및수예품,228
2021,9,1301,세탁업,651
2021,9,1401,기타잡화,347
2021,9,1402,시계.귀금속,209
2021,9,1403,안경.광학제품,340
2021,9,1404,구두.신발,142
2021,9,1405,가방.핸드백,38
2021,9,1407,가발,28
2021,9,1501,화장품,790
2021,9,1503,미용재료,70
2021,9,1601,이발소,66
2021,9,1602,미용실(두발전문),2921
2021,9,1701,피부.체형미관리,885
2021,9,2102,"축산물,정육점",821
2021,9,2103,"수산물,건어물",395
2021,9,2104,"농산물,청과물",905
2021,9,2105,기타식음료품,1521
2021,9,2201,건강보조식품,325
2021,9,2202,인삼전문점,47
2021,9,2203,한국인삼공사,9
2021,9,2301,일반음식점,12297
2021,9,2302,중식전문점,597
2021,9,2303,일식전문점,469
2021,9,2305,서양식전문점,409
2021,9,2307,패스트푸드점,345
2021,9,2309,치킨전문점,1093
2021,9,2310,식음료(기타),300
2021,9,2401,기타음식점,135
2021,9,2402,뷔페.출장연회,25
2021,9,2501,제과.제빵,500
2021,9,2502,커피전문점,2352
2021,9,2503,아이스크림전문점,48
2021,9,2601,일반주점,658
2021,9,2602,주류전문점,26
2021,9,2604,기타주점,3
2021,9,3101,가전제품,89
2021,9,3102,정수기.비데,19
2021,9,3104,기타전자제품,14
2021,9,3201,컴퓨터및소프트웨어,128
2021,9,3202,통신기기,194
2021,9,3203,"철재,사무용가구",15
2021,9,3204,기타사무용기기,35
2021,9,3301,가구판매점,190
2021,9,3302,기타가정.주방용품,435
2021,9,3303,조명기구.전기,154
2021,9,3402,"보일러,펌프,샷시",143
2021,9,3403,기타건축자재,494
2021,9,3405,실내장식(인테리어),163
2021,9,3501,중고품판매점,60
2021,9,3503,기타장비임대,191
2021,9,3504,기타수리.수선전문,363
2021,9,3601,기타부동산관련업,27
2021,9,3602,부동산중개,3
2021,9,3801,웨딩토탈서비스,17
2021,9,3802,예식장,9
2021,9,3803,기타가례서비스,8
2021,9,4101,종합병원,14
2021,9,4102,일반병원,48
2021,9,4103,한방병원,11
2021,9,9502,법무전문서비스,17
2021,9,4104,요양병원,34
2021,9,4201,치과,548
2021,9,4202,내과,333
2021,9,4203,신경정신과,74
2021,9,4204,외과,47
2021,9,4205,성형외과,47
2021,9,4206,산부인과,51
2021,9,4207,안과,46
2021,9,4208,이비인후과,71
2021,9,4209,피부과,113
2021,9,4211,기타의료업,143
2021,9,4212,한의원,502
2021,9,4214,소아과,47
2021,9,4215,정형외과,119
2021,9,4401,의약품판매,16
2021,9,9207,공공편의서비스,72
2021,9,4402,약국,737
2021,9,4403,한약방,51
2021,9,4501,기타약품.의료기기,205
2021,9,4601,산후조리원,13
2021,9,5102,대형할인점,1
2021,9,5103,기타상설할인.아울렛,3
2021,9,5201,슈퍼마켓.마트,929
2021,9,5202,편의점,1438
2021,9,5203,소비조합(구내매점),22
2021,9,5204,농수축협직판장,43
2021,9,5205,농협식품전문점,20
2021,9,5206,체인스토어,73
2021,9,5301,기타,143
2021,9,5302,기타종합소매점,99
2021,9,5402,비료.사료.종자,41
2021,9,5501,인터넷상거래,1
2021,9,5602,통신.방문판매,197
2021,9,6101,호텔(특급),2
2021,9,6102,호텔(특급외),34
2021,9,6103,기타숙박업소,300
2021,9,6104,레저용숙박업소,3
2021,9,6201,여행사,3
2021,9,6203,"수집품,기념품",4
2021,9,6204,차량임대(렌터카),2
2021,9,6205,선물용품점,5
2021,9,6404,오토바이,56
2021,9,6501,차량부품.용품,339
2021,9,6502,자동차정비,938
2021,9,6504,타이어판매점,116
2021,9,6601,주유소,236
2021,9,6602,주유소(LPG),47
2021,9,6603,기타연료판매,83
2021,9,6701,주차장.폐차장,154
2021,9,6702,세차장,231
2021,9,6703,차량견인서비스,2
2021,9,7101,유치원,34
2021,9,7103,대학교.대학원,2
2021,9,7201,"입시학원,보습학원",861
2021,9,7202,외국어학원,202
2021,9,7204,무술도장 등(학원),406
2021,9,7205,예체능계열학원,567
2021,9,7210,자동차운전학원,11
2021,9,7211,기술.직업훈련학원,97
2021,9,7213,기타교육.교습.학원,1662
2021,9,7301,요양.보육.복지시설,70
2021,9,7303,교육및교구,35
2021,9,8101,서적(출판),219
2021,9,8102,"문구,사무용품",283
2021,9,8103,비디오.음반,3
2021,9,8104,악기판매점,42
2021,9,8105,"기타레저,스포츠용품",239
2021,9,8106,자전거,88
2021,9,8107,카메라.캠코더,5
2021,9,8109,예술품.골동품,16
2021,9,8110,화원.화초,558
2021,9,8111,"애완동물,용품(수족관)",292
2021,9,8112,기타상품판매점,388
2021,9,8113,사진관.현상소,215
2021,9,8114,점술업,3
2021,9,8115,동물병원,98
2021,9,8117,완구,30
2021,9,8118,총포류,1
2021,9,8119,화방.표구점,10
2021,9,8120,민예품.공예품,77
2021,9,8121,전문스포츠용품점,157
2021,9,8202,기타오락.휴식시설,92
2021,9,8203,영화.공연장,9
2021,9,8302,골프장,3
2021,9,8305,헬스클럽,202
2021,9,8308,당구장,301
2021,9,8309,골프연습장,203
2021,9,8310,기타취미.레저.스포츠,489
